"leaid","enr_tot_d","region_d","nschools_elig","epp_d_imp","nschools","enr_tot_imp_avg_d","sme_pct_frp_avg_d","strat_d","distance_d_y","lottery_d_start","lottery_d_end"
3904853,739,2,1,10486.7724609375,2,520,0.672191500663757,"6",0.0641421675682068,21791,21791
3904859,1019,2,1,10551.373046875,3,493,0.11967545747757,"6",0.0930220782756805,22725,22725
3904861,1462,2,1,8773.4306640625,3,721,0.255201101303101,"6",0.0781460180878639,32138,32138
3904862,1294,2,1,10010.7861328125,3,592,0,"6",0.111779548227787,33028,33028
3904863,605,2,1,11499.10546875,2,334,0,"6",0.107951030135155,32204,32204
3904865,2084,2,5,13859.576171875,9,269.600006103516,0.484289765357971,"6",0.0421556122601032,40251,40255
3904868,348,2,1,13846.3359375,2,195,0.904347836971283,"6",0.0989093258976936,534,534
3904875,5883,2,5,10579.2158203125,8,624.799987792969,0.542589545249939,"6",0.0465633980929852,12040,12044
3904877,1761,2,3,11791.6005859375,6,316,0.577072501182556,"6",0.0484006889164448,34231,34233
3904880,1804,2,1,9395.22265625,3,819,0.36141636967659,"6",0.0631850585341454,18690,18690
3904881,1043,2,1,10691.1904296875,2,615,0.404878050088882,"6",0.0533283837139606,17652,17652
3904884,1900,2,2,11066.35546875,4,491,0.349463999271393,"6",0.0595378689467907,7904,7905
3904885,2046,2,1,9393.755859375,4,1091,0.645781099796295,"6",0.0674436315894127,2975,2975
3904887,2972,2,4,9238.0009765625,6,417.75,0.477976739406586,"6",0.0427072532474995,8298,8301
3904890,838,2,1,13721.76953125,2,621,0.553945243358612,"6",0.0495822764933109,40448,40448
3904894,1335,2,1,9392.7216796875,3,638,0.28526645898819,"6",0.0722529366612434,32904,32904
3904899,719,2,1,11012.294921875,3,368,0,"6",0.108295626938343,5718,5718
3904900,822,2,1,10541.9130859375,3,444,0,"6",0.109639257192612,9792,9792
3904903,904,2,2,12812.2900390625,3,233.5,0.419617235660553,"6",0.0504604019224644,27670,27671
3904905,2197,2,3,10396.3603515625,5,342,0.352328479290009,"6",0.0589027404785156,42380,42382
3904906,663,2,1,14298.9375,2,401,0,"6",0.111311092972755,18585,18585
3904909,4086,2,4,9597.904296875,7,491,0.278205960988998,"6",0.071534626185894,12193,12196
3904910,1432,2,1,11226.056640625,3,656,0.423780500888824,"6",0.0503770560026169,35901,35901
3904919,1910,2,2,9210.0048828125,4,468,0.347182631492615,"6",0.0619303174316883,17258,17259
3904920,1393,2,1,10045.1337890625,3,737,0.371777474880219,"6",0.060079000890255,6660,6660
3904921,1135,2,1,10235.4892578125,3,525,0.276190489530563,"6",0.0713743194937706,36691,36691
3904924,1039,2,1,9895.2734375,3,471,0.619957566261292,"6",0.0569210648536682,5162,5162
3904932,462,2,1,13571.75390625,2,266,0.398496240377426,"6",0.0540917590260506,17108,17108
3904933,376,2,1,10772.7275390625,2,203,0.28078818321228,"6",0.0700499713420868,36226,36226
3904935,663,2,1,10019.9384765625,2,336,0.482142865657806,"6",0.040883731096983,9809,9809
3904936,484,2,1,9650,3,225,0,"6",0.111331351101398,41504,41504
3904937,1535,2,2,9835.3701171875,4,504.5,0.287108927965164,"6",0.070104219019413,19660,19661
3904938,455,2,1,12353.2216796875,2,280,0,"6",0.109371706843376,13393,13393
3904941,1656,2,2,10157.73828125,5,356,0.337613075971603,"6",0.0611599162220955,34683,34684
3904944,522,2,1,11121.568359375,3,237,0.658227860927582,"6",0.0610685013234615,1972,1972
3904946,677,2,1,12280.4375,3,335,0.629850745201111,"6",0.0563549213111401,5192,5192
3904947,2037,2,1,8831.693359375,3,962,0,"6",0.116946250200272,7594,7594
3904951,861,2,1,10716.2626953125,3,397,0.992207765579224,"6",0.108342245221138,14553,14553
3904953,2159,2,1,9286.11328125,3,1095,0.489497721195221,"6",0.0477884821593761,5194,5194
3904957,988,2,1,10182.9501953125,3,464,0.38362067937851,"6",0.0554808937013149,1242,1242
3904959,848,2,1,11259.9775390625,2,482,0.585062265396118,"6",0.0503575913608074,18642,18642
3904963,1373,2,1,12423.37890625,3,667,0.719883918762207,"6",0.0721421539783478,37315,37315
3904968,887,2,1,10915.2177734375,3,378,0,"6",0.108515955507755,975,975
3904970,828,2,1,9979.8095703125,2,421,0,"6",0.110104314982891,33251,33251
3904971,431,2,1,11322.8154296875,2,224,0,"6",0.109271459281445,9253,9253
3904976,621,2,1,9964.072265625,2,347,0.152737751603127,"6",0.0879005044698715,32178,32178
3904977,636,2,1,9501.4970703125,2,309,0,"6",0.110673360526562,13905,13905
3904978,781,2,1,10406.1298828125,2,410,0.0707317069172859,"6",0.0993620306253433,9063,9063
3904979,834,2,1,9834.9755859375,2,429,0,"6",0.110363692045212,6405,6405
3904981,422,2,1,9334.7822265625,2,229,0,"6",0.111681312322617,4057,4057
3904984,1458,2,1,10420.3388671875,3,694,0.582132577896118,"6",0.0531024374067783,33577,33577
3904985,5889,2,4,9046.947265625,6,624.5,0.184508889913559,"6",0.0869394466280937,14548,14551
3904987,2798,2,1,9531.140625,4,991,0.371342092752457,"6",0.0633224993944168,40099,40099
3904988,2225,2,3,9374.83984375,5,299.666656494141,0.535969078540802,"6",0.0451363585889339,25377,25379
3904989,1821,2,1,9852.8427734375,3,850,0.549411773681641,"6",0.0506934970617294,24766,24766
3904991,880,2,1,10000,3,396,0.845959603786469,"6",0.0883259177207947,1880,1880
3904994,1358,2,1,10914.123046875,3,594,0.537037014961243,"6",0.0450471304357052,36366,36366
3904997,1906,2,1,12911.7646484375,4,799,0.440550684928894,"6",0.0506471134722233,20729,20729
3905003,860,2,1,11880.5625,3,465,0.318279564380646,"6",0.0634914636611938,28561,28561
3905009,228,2,1,14404.76171875,2,138,0.54347825050354,"6",0.0486187003552914,11853,11853
3905011,501,2,1,11379.0615234375,2,281,0.40569394826889,"6",0.0506743974983692,36530,36530
3905020,473,2,1,15827.2353515625,2,258,0.476744174957275,"6",0.0457845404744148,1945,1945
3905021,684,2,1,12897.22265625,2,370,0.402702689170837,"6",0.0517370365560055,15953,15953
3905022,786,2,1,8968.01953125,2,406,0.408867001533508,"6",0.0527964010834694,33334,33334
3905023,476,2,1,11165.6806640625,3,243,0,"6",0.109275497496128,41043,41043
3905025,991,2,1,10084.2109375,2,555,0.479279279708862,"6",0.0428494513034821,25277,25277
3905027,1192,2,4,10223.46875,5,168.25,0.349287807941437,"6",0.0612921789288521,16988,16991
3905028,1738,2,2,10131.25,4,409,0.419029235839844,"6",0.0499353520572186,23303,23304
3905029,539,2,1,10715.27734375,2,265,0.618867933750153,"6",0.05566780641675,9915,9915
3905032,1074,2,1,10544.783203125,3,464,0.127155169844627,"6",0.0916710942983627,9,9
3905033,1507,2,1,11274.57421875,3,739,0.372124493122101,"6",0.0585281811654568,11393,11393
3905035,801,2,1,12660.2412109375,3,376,0,"6",0.10903287678957,15635,15635
3905039,1987,2,3,12753.623046875,5,317.333343505859,0.9670050740242,"6",0.105282366275787,26160,26162
3905046,1478,2,1,9419.22265625,3,672,0.148809522390366,"6",0.0920547023415565,32575,32575
3905048,945,2,3,11424.341796875,4,173,0.505658864974976,"6",0.0395396165549755,41422,41424
3905049,587,2,2,13045.826171875,4,155,0.61877703666687,"6",0.0575237907469273,7812,7813
3905051,605,2,1,12922.697265625,2,416,0.3125,"6",0.0651156157255173,20274,20274
3905055,1093,2,1,10287.76953125,3,441,0.344226568937302,"6",0.0607484392821789,32940,32940
3905056,1468,2,1,8883.705078125,3,703,0.270270258188248,"6",0.0756764560937881,18760,18760
3905058,1361,2,4,11934.4033203125,6,209.25,0.410609900951386,"6",0.0509038902819157,6129,6132
3905059,1578,2,3,11762.46875,5,292,0.35791015625,"6",0.0573904514312744,13163,13165
3905061,594,2,1,11089.52734375,2,293,0.38225257396698,"6",0.054261177778244,13492,13492
3905062,488,2,1,12795.4970703125,3,271,0,"6",0.110009163618088,21771,21771
3905063,506,2,1,11968.4013671875,2,278,0,"6",0.108915582299232,16488,16488
3905064,563,2,1,12351.3046875,2,315,0,"6",0.109018608927727,13626,13626
3905065,407,2,1,14026.455078125,2,235,0,"6",0.111893080174923,32125,32125
3905067,1508,2,1,11496.9365234375,4,676,0.254437863826752,"6",0.0744340941309929,22834,22834
3905070,633,2,1,13869.21875,3,364,0.508241772651672,"6",0.0406603030860424,32167,32167
3905071,913,2,1,12677.8896484375,4,496,0.540372669696808,"6",0.0450990535318851,18613,18613
3905072,1622,2,1,9673.298828125,3,832,0.24759615957737,"6",0.0792312696576118,5107,5107
3905074,935,2,1,10774.947265625,2,538,0,"6",0.110292859375477,26077,26077
3906190,3725,2,3,10777.0927734375,7,670,0.606866180896759,"6",0.0559538677334785,35220,35222
3906496,112,2,1,3357.14282226563,1,112,0,"6",0.120250381529331,28725,28725
3906568,2209,2,4,12206.328125,8,270.5,0.811322629451752,"6",0.0828341171145439,11968,11971
3906968,1043,2,1,13632.1357421875,3,512,0,"6",0.111598320305347,5607,5607
3910000,5716,2,1,10917.5224609375,14,319,0.614420056343079,"6",0.0542410165071487,14650,14650
3910001,1073,2,1,11604.1474609375,3,453,0.16997791826725,"6",0.0842151343822479,15873,15873
3910002,592,2,1,11621.107421875,3,286,0,"6",0.10840567946434,32268,32268
3910003,3205,2,3,9824.8486328125,6,340,0.689788699150085,"6",0.0661495849490166,35496,35498
3910004,1154,2,1,9956.8818359375,3,514,0.0992217883467674,"6",0.0968900769948959,32207,32207
3910005,551,2,1,10318.78515625,2,297,0,"6",0.109782308340073,27812,27812
3910008,584,2,1,12525.078125,3,261,0,"6",0.109774760901928,21355,21355
3910010,2586,2,1,10533.435546875,3,1233,0.499594479799271,"6",0.0465725697577,37704,37704
3910012,3723,2,6,10617.6318359375,8,297,0.527876496315002,"6",0.0424691885709763,6599,6604
3910013,894,2,1,10500,2,476,0.434873938560486,"6",0.0478869378566742,37853,37853
3910014,4079,2,6,10061.8603515625,8,261.666656494141,0.306590139865875,"6",0.0666557028889656,42541,42546
3910015,2928,2,3,11929.544921875,6,438.333343505859,0.86576384305954,"6",0.0900796502828598,29750,29752
3910016,2047,2,1,23858.341796875,4,851,0.103407755494118,"6",0.112876579165459,24600,24600
3910019,2534,2,4,10199.693359375,6,290,0.531669795513153,"6",0.0435983836650848,17017,17020
3910020,2217,2,1,10490.9580078125,4,509,0.528487205505371,"6",0.0434975735843182,6413,6413
3910021,668,2,1,11879.5380859375,2,336,0.461309522390366,"6",0.0423230528831482,8431,8431
3910022,868,2,1,10488.505859375,2,435,0,"6",0.109615154564381,30466,30466
3910024,1603,2,2,10980.1123046875,5,133,0.383944749832153,"6",0.0557581633329391,35992,35993
3910025,1871,2,1,11158.599609375,3,1070,0.613084137439728,"6",0.0603784136474133,36479,36479
3910026,703,2,1,9475.6279296875,3,373,0.571045577526093,"6",0.0494708567857742,24425,24425
3910027,1687,2,2,13335.2666015625,3,534,1,"6",0.111954316496849,30228,30229
3910028,991,2,1,10160.2373046875,3,440,0.515909075737,"6",0.0414184853434563,7745,7745
3910031,864,2,1,9631.2783203125,2,576,0.0208333339542151,"6",0.109112620353699,33254,33254
3910033,1354,2,1,12486.8720703125,3,667,0.416791617870331,"6",0.0521927624940872,16165,16165
4000013,291,3,1,15593.40625,2,224,0.575892865657806,"5",0.0970432460308075,24336,24336
4000014,582,3,1,8460.767578125,2,436,0.823394477367401,"3",0.12779076397419,20674,20674
4000015,491,3,1,8789.7958984375,3,299,0.54849499464035,"5",0.0893900245428085,33840,33840
4000020,367,3,1,14761.2734375,2,264,0.723484873771667,"3",0.117029577493668,14214,14214
4000021,640,3,1,8735.9638671875,3,315,0.523809552192688,"5",0.092822790145874,7992,7992
4000032,442,3,1,7903.01708984375,3,223,0.560538113117218,"5",0.0917689129710197,22323,22323
4000033,741,3,1,8233.2470703125,2,446,0.672645747661591,"3",0.122413821518421,28728,28728
4000753,1033,3,1,5676.13623046875,3,407,0.778869807720184,"3",0.124585144221783,40087,40087
4000755,117,3,1,18660.376953125,1,117,0.114035084843636,"4",0.223878264427185,18477,18477
4000769,603,3,1,7846.02099609375,1,603,0.955223858356476,"1",0.149216741323471,12190,12190
4000775,333,3,1,7090.63427734375,1,333,0.930930912494659,"1",0.145255669951439,2951,2951
4000777,13532,3,1,4390.8779296875,3,4244,0.610744595527649,"5",0.139373108744621,13635,13635
4000778,2554,3,1,4979.8271484375,3,920,0.716304361820221,"3",0.124952480196953,23850,23850
4000786,1280,3,1,5783.306640625,3,308,0.542207777500153,"5",0.093918189406395,30708,30708
4000787,591,3,1,6356.50244140625,1,591,0.292724192142487,"4",0.211907297372818,36155,36155
4000795,72,3,1,7043.47802734375,2,72,0.472222208976746,"5",0.104721732437611,1110,1110
4000796,3278,3,2,6454.01806640625,7,420.5,0.963968575000763,"1",0.150359615683556,4011,4012
4000797,191,3,1,9363.77734375,2,131,0.839694678783417,"1",0.157114118337631,18819,18819
4000799,1074,3,1,9306.3505859375,4,317,0.785488963127136,"3",0.121625572443008,16808,16808
4000800,7773,3,2,9048.037109375,6,1618,0.600345492362976,"5",0.105810105800629,15321,15322
4000802,740,3,1,8996.0224609375,3,455,0.468131870031357,"5",0.0994938835501671,29565,29565
4002370,321,3,1,8384.392578125,2,243,0.736625492572784,"3",0.116527438163757,16197,16197
4002460,1066,3,1,7222.73974609375,3,556,0.571942448616028,"5",0.0933689847588539,6716,6716
4002520,516,3,1,8842.6962890625,2,356,0.800561785697937,"3",0.123961739242077,10895,10895
4002550,314,3,1,9680.5966796875,3,166,0.692771077156067,"3",0.119456984102726,6753,6753
4002670,325,3,1,12673.7158203125,2,222,0.621621608734131,"5",0.0999831929802895,9728,9728
4002720,130,3,1,12552.6318359375,2,98,0.622448980808258,"5",0.101194143295288,12020,12020
4002760,531,3,1,8769.9619140625,2,378,0.772486746311188,"3",0.119820564985275,29119,29119
4002790,330,3,1,7527.0654296875,1,330,0.91212123632431,"1",0.147046029567719,10727,10727
4002910,510,3,1,8639.751953125,3,238,0.51260507106781,"5",0.095314085483551,29145,29145
4003000,1617,3,1,9112.5419921875,5,346,0.872832357883453,"1",0.150536552071571,30417,30417
4003010,324,3,1,7147.36865234375,1,324,0.561728417873383,"5",0.0918618738651276,42550,42550
4003060,1021,3,1,7747.31689453125,3,527,0.696394681930542,"3",0.120434083044529,40457,40457
4003120,464,3,1,8997.806640625,2,358,0.460893869400024,"5",0.101055853068829,35051,35051
4003210,406,3,1,7518.95751953125,3,241,0.800829887390137,"3",0.126790404319763,20031,20031
4003240,173,3,1,13120,2,122,0.409836053848267,"5",0.112099692225456,1312,1312
4003300,285,3,1,8140.84521484375,2,201,0.611940324306488,"5",0.0990382581949234,25758,25758
4003360,890,3,1,8806.349609375,2,571,0.894921183586121,"1",0.148994833230972,18320,18320
4003450,93,3,1,11707.6923828125,1,93,0.462365597486496,"5",0.103138506412506,7859,7859
4003510,150,3,1,18631.25,2,102,0.313725501298904,"4",0.223842486739159,2296,2296
4003540,259,3,1,7555.5556640625,1,259,0.397683411836624,"5",0.112862594425678,17446,17446
4003570,423,3,1,8282.296875,3,228,0.69298243522644,"3",0.120535723865032,10624,10624
4003630,5971,3,6,7713.388671875,9,507.833343505859,0.590017795562744,"5",0.0948613807559013,3830,3835
4003660,251,3,1,10651.568359375,2,184,0.53804349899292,"5",0.0901086553931236,26677,26677
4003690,146,3,1,7950.81982421875,1,146,0.589041113853455,"5",0.0965532213449478,11181,11181
4003750,312,3,1,9129.9736328125,2,231,0.60606062412262,"5",0.0966737419366837,16295,16295
4003840,172,3,2,12732.6728515625,2,86,0.870723485946655,"1",0.151459977030754,31829,31830
4003930,344,3,1,9176.8291015625,2,248,0.745967745780945,"3",0.116831392049789,5123,5123
4004020,1221,3,1,6842.57763671875,3,639,0.359937399625778,"4",0.221388712525368,1349,1349
4004110,1709,3,2,7194.9794921875,4,406,0.684297919273376,"3",0.121633127331734,30427,30428
4004230,1222,3,1,6796.5849609375,3,572,0.531468510627747,"5",0.0943397805094719,31008,31008
4004350,195,3,1,11166.6669921875,2,145,0.620689630508423,"5",0.0987568646669388,42453,42453
4004470,584,3,1,6803.19140625,1,584,0.616438329219818,"5",0.100525259971619,38542,38542
4004500,6661,3,1,6884.751953125,7,991,0.213925331830978,"4",0.204142183065414,25762,25762
4004630,1207,3,1,7333.84375,3,628,0.767515897750854,"3",0.123126544058323,12819,12819
4004650,259,3,1,7921.7685546875,2,195,0.6307692527771,"5",0.102059312164783,7211,7211
4004830,205,3,1,9444.9765625,3,109,0.724770665168762,"3",0.115748353302479,12062,12062
4004860,301,3,1,11678.0302734375,3,190,0.610526323318481,"5",0.0974867716431618,31680,31680
4004950,192,3,1,12880,3,144,0.930555582046509,"1",0.142793148756027,36285,36285
4005010,578,3,1,8628.9755859375,3,278,0.809352517127991,"3",0.126263633370399,9074,9074
4005040,339,3,1,9215.4697265625,3,206,1,"1",0.153766095638275,2141,2141
4005130,246,3,1,7821.9697265625,2,166,0.771084308624268,"3",0.122917659580708,2839,2839
4005160,66,3,1,12164.3837890625,1,66,0.712121188640594,"3",0.117423743009567,23371,23371
4005280,153,3,1,10414.3642578125,2,108,0.546296298503876,"5",0.0896078944206238,38073,38073
4005340,299,3,1,10079.5458984375,2,197,0.558375656604767,"5",0.0890273302793503,15357,15357
4005430,446,3,1,8612.2451171875,1,446,0.827354252338409,"3",0.128269210457802,33367,33367
4005490,19070,3,13,7263.8125,26,550.846130371094,0.492085665464401,"5",0.0991757810115814,37601,37613
4005580,397,3,1,7654.58935546875,1,397,0.894206523895264,"1",0.148778468370438,30983,30983
4005760,309,3,1,10418.9189453125,2,237,0.641350209712982,"3",0.125177755951881,8631,8631
4005820,143,3,1,10187.919921875,2,95,0.736842095851898,"3",0.115809813141823,23642,23642
4005910,130,3,1,16694.916015625,2,100,0.479999989271164,"5",0.106720268726349,24321,24321
4006000,240,3,1,8119.69091796875,2,168,0.785714268684387,"3",0.124619215726852,20720,20720
4006060,1826,3,1,7896.06103515625,5,643,0.497667193412781,"5",0.098519541323185,8223,8223
4006150,496,3,1,8192.4599609375,2,341,0.665689170360565,"3",0.123413570225239,15213,15213
4006180,779,3,1,7468.22314453125,2,592,0.668918907642365,"3",0.125355899333954,21467,21467
4006240,269,3,1,17368.8515625,2,179,0.670391082763672,"3",0.128692746162415,18231,18231
4006270,178,3,1,14322.5810546875,2,130,0.85384613275528,"1",0.155397430062294,9236,9236
4006330,288,3,1,8205.38671875,2,208,0.879807710647583,"1",0.15204544365406,36224,36224
4006390,401,3,1,9206.611328125,2,268,0.813432812690735,"3",0.126231983304024,29861,29861
4006420,233,3,1,10978.166015625,2,167,0.694610774517059,"3",0.117578558623791,37570,37570
4006480,347,3,1,12350.1328125,2,262,0.7175572514534,"3",0.114912919700146,28630,28630
4006510,376,3,1,8142.85693359375,2,251,0.54980081319809,"5",0.0904849916696548,11842,11842
4006630,554,3,1,9301.88671875,3,300,0.806666672229767,"3",0.124826841056347,4005,4005
4006690,253,3,1,7539.62255859375,2,191,0.72251307964325,"3",0.117606803774834,36561,36561
4006810,595,3,1,9313.3466796875,3,307,0.482084691524506,"5",0.0981492102146149,40834,40834
4006870,1949,3,1,7929.4287109375,5,522,0.839080452919006,"1",0.157566145062447,18080,18080
4006960,228,3,1,9029.412109375,2,157,0.770700633525848,"3",0.121458970010281,4244,4244
4007140,491,3,1,7851.3515625,2,312,0.705128192901611,"3",0.118492111563683,9794,9794
4007170,417,3,1,8747.5244140625,3,241,0.402489632368088,"5",0.110881447792053,9493,9493
4007320,253,3,1,10297.5205078125,2,182,0.582417607307434,"5",0.0923424884676933,37839,37839
4007380,816,3,1,8118.52685546875,3,408,0.799019634723663,"3",0.124451540410519,25540,25540
4007410,400,3,1,14805.5556640625,3,212,0.429245293140411,"5",0.110510744154453,12015,12015
4007500,344,3,1,13134.24609375,2,254,0.472440958023071,"5",0.101851008832455,22817,22817
4007620,5700,3,2,6560.46435546875,9,414.5,0.366588920354843,"4",0.222682863473892,580,581
4007670,883,3,1,10791.9462890625,5,70,0.142857149243355,"4",0.210495546460152,27731,27731
4007710,267,3,1,8912,2,193,0.694300532341003,"3",0.119918972253799,38554,38554
4007740,3790,3,4,7159.0908203125,6,443.25,0.629013895988464,"5",0.100470952689648,13186,13189
4007800,321,3,1,10423.7802734375,2,214,0.757009327411652,"3",0.117206513881683,22927,22927
4008010,135,3,1,14048,1,135,0.429629623889923,"5",0.110290057957172,13272,13272
4008130,653,3,1,10475.50390625,3,336,0.68154764175415,"3",0.118373185396194,30771,30771
4008250,592,3,1,9275.9794921875,2,418,0.834928214550018,"1",0.155450955033302,24337,24337
4008310,159,3,1,10059.5234375,2,117,0.769230782985687,"3",0.12037518620491,38212,38212
4008460,957,3,1,7755.423828125,3,422,0.549763023853302,"5",0.089256227016449,6113,6113
4008490,888,3,1,8303.064453125,3,481,0.837837815284729,"1",0.156870484352112,40589,40589
4008610,213,3,1,9548.24609375,2,136,0.801470577716827,"3",0.125423118472099,29740,29740
4008640,672,3,1,9272.7275390625,3,412,0.662621378898621,"3",0.122218929231167,6307,6307
4008730,166,3,1,10634.146484375,1,166,0.632530093193054,"5",0.0995789840817451,6161,6161
4008790,288,3,1,10248.1748046875,2,201,0.726368188858032,"3",0.113604351878166,30065,30065
4008940,323,3,1,7924.1982421875,2,234,0.709401726722717,"3",0.118573091924191,16958,16958
4009000,566,3,1,9679.6748046875,3,302,0.559602677822113,"5",0.088645227253437,35062,35062
4009060,1176,3,1,8386.8076171875,3,565,0.959292054176331,"1",0.148747950792313,33467,33467
